,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children_num,year_Customer,age_Customer,relationship,MntTotal,Puchases_total,Total_Accepted_Campaigns,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Cluster
186,74068.0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,0,2013,37,1,1581,23,0,False,False,True,False,False,1
187,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,2,2013,49,1,68,5,0,False,False,False,False,True,3
188,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,1,2012,34,1,80,4,1,False,True,False,False,False,3
189,66973.0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0,2013,24,1,1282,27,0,False,False,False,False,True,0
190,38872.0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,1,2013,25,1,91,6,0,False,False,True,False,False,2
191,51148.0,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,2013,40,1,315,12,0,False,False,True,False,False,2
192,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,2,2013,36,1,31,4,0,False,False,True,False,False,2
193,69661.0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,0,2014,34,1,834,22,0,False,False,False,True,False,0
194,80067.0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,0,2013,59,1,1600,16,1,False,False,True,False,False,1
195,86718.0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,0,2013,59,1,1270,16,0,False,False,True,False,False,1
196,46854.0,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,2,2014,41,0,263,9,1,False,False,False,False,True,3
197,69142.0,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,1,2014,62,0,535,16,1,False,False,True,False,False,1
198,75922.0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0,2013,45,0,1295,17,0,False,False,True,False,False,1
199,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1,2013,35,0,1150,26,0,False,False,True,False,False,1
200,102160.0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,0,2012,35,1,1240,26,3,False,False,False,False,True,0
201,40637.0,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,2,2013,48,0,38,4,0,False,False,False,False,True,3
202,18890.0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,0,2012,28,0,35,3,1,False,False,False,True,False,3
203,29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,1,2013,25,1,53,4,1,False,False,True,False,False,2
204,48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,2,2013,50,0,293,11,0,False,False,False,True,False,3
205,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,1,2014,48,1,65,5,0,False,False,True,False,False,2
206,64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1,2012,58,0,1804,24,1,False,False,True,False,False,1
207,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,1,2013,57,1,241,10,0,False,False,True,False,False,2
208,77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,0,2014,60,1,1101,19,0,False,False,True,False,False,1
209,44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,2,2012,44,1,264,11,0,False,False,False,False,True,3
210,46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,2,2013,39,1,541,16,0,False,False,False,True,False,3
211,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,0,2013,28,1,1198,16,0,False,False,True,False,False,1
212,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,1,2014,37,1,482,14,0,False,False,True,False,False,2
213,52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,2014,36,0,17,3,0,True,False,False,False,False,3
214,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,0,2013,65,1,1615,24,2,False,False,False,True,False,0
215,44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,1,2013,59,0,285,10,0,False,False,False,True,False,3
216,69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1,2012,32,1,1135,26,0,False,False,True,False,False,1
217,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,1,2014,26,1,114,6,0,True,False,False,False,False,3
218,72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,0,2013,44,1,1047,15,0,False,False,True,False,False,1
219,77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,2,2014,44,1,714,20,0,False,False,False,False,True,3
220,30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,1,2013,33,1,185,9,0,False,False,False,False,True,3
221,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1,2012,50,0,1245,27,0,False,False,True,False,False,1
222,42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,1,2013,35,1,189,8,0,False,False,True,False,False,2
223,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,1,2012,36,1,576,14,0,False,False,True,False,False,2
224,51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1,2012,60,0,1103,15,0,False,False,True,False,False,1
225,79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,0,2012,40,1,1753,16,0,False,False,False,False,True,0
226,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,1,2014,28,1,17,3,0,False,False,False,False,True,3
227,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,2013,47,0,433,14,0,False,False,True,False,False,2
228,81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1,2013,51,0,1588,13,1,True,False,False,False,False,0
229,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,1,2013,42,1,22,3,0,False,False,True,False,False,2
230,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0,2014,63,0,19,4,0,False,False,True,False,False,2
231,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1,2013,48,1,1117,26,0,False,False,False,False,True,0
232,22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,1,2013,38,1,69,6,0,True,False,False,False,False,3
233,23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,1,2013,31,1,23,4,0,False,False,False,True,False,3
234,79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,1,2013,55,0,605,18,0,False,False,False,False,True,0
235,7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,1,2013,40,0,57,7,0,False,False,True,False,False,2
236,73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,0,2013,45,0,2088,21,1,False,False,True,False,False,1
237,64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1,2012,54,1,1009,14,0,False,False,True,False,False,1
238,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,1,2013,42,0,26,4,0,False,False,True,False,False,2
239,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,0,2013,23,1,1627,21,1,False,False,True,False,False,1
240,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1,2012,54,1,1102,24,0,False,False,True,False,False,1
241,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,2,2014,50,1,17,4,0,False,False,False,False,True,3
242,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1,2013,41,1,1690,14,3,False,False,True,False,False,1
243,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1,2013,60,1,1390,19,0,False,False,True,False,False,1
244,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,0,2012,24,1,2126,19,0,False,False,False,False,True,0
245,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1,2012,43,1,1531,21,0,False,False,False,True,False,0
246,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,1,2013,38,0,64,5,0,False,False,False,True,False,3
247,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,1,2013,28,0,26,4,0,False,False,True,False,False,2
248,102692.0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,0,2013,39,0,1112,28,4,False,False,True,False,False,1
249,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0,2012,54,1,210,9,0,True,False,False,False,False,3
250,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,2,2012,45,1,1148,21,0,False,False,True,False,False,1
251,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,1,2012,38,0,33,4,0,False,False,False,False,True,3
252,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1,2012,51,1,1101,16,1,False,False,False,False,True,0
253,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,1,2012,48,0,322,12,0,False,False,True,False,False,2
254,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,2,2013,49,0,44,6,0,False,False,True,False,False,2
255,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,3,2013,56,0,17,3,0,False,False,False,False,True,3
256,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,1,2012,33,0,31,4,1,False,False,True,False,False,2
257,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,2,2013,45,0,845,22,0,False,False,False,False,True,0
258,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,1,2014,44,1,275,11,0,False,False,False,True,False,3
259,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,1,2012,34,1,25,3,0,False,False,False,False,True,3
260,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,2,2013,61,1,275,11,0,False,False,False,True,False,3
261,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,2,2013,47,1,90,7,0,False,False,False,True,False,3
262,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,0,2014,51,1,1495,18,1,False,False,True,False,False,1
263,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,2,2012,42,1,184,7,1,False,False,False,False,True,3
264,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,0,2013,43,1,981,12,0,False,False,True,False,False,1
265,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,1,2013,43,1,67,6,0,False,False,True,False,False,2
266,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,0,2012,59,0,1635,12,0,False,False,True,False,False,1
267,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,1,2014,31,0,60,7,0,False,False,False,True,False,3
268,61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,1,2014,39,1,231,10,0,False,False,False,False,True,3
269,29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,2,2014,54,1,48,6,0,False,False,True,False,False,2
270,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,2,2013,50,0,99,6,0,False,False,True,False,False,2
271,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,1,2013,50,1,770,21,0,False,False,False,False,True,0
272,60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,0,2013,57,0,957,21,0,False,False,True,False,False,1
273,77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,0,2014,33,1,818,11,0,False,False,False,True,False,3
274,69867.0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,0,2013,27,0,925,16,1,False,False,False,False,True,0
275,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,1,2013,45,0,908,21,0,False,False,False,True,False,0
276,24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,1,2013,32,1,102,7,0,False,True,False,False,False,3
277,65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,1,2014,40,1,461,14,0,False,False,False,False,True,3
278,44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,2,2014,39,1,37,5,0,False,False,False,True,False,3
279,30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,1,2013,39,1,70,6,0,False,False,True,False,False,2
280,75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,0,2013,61,1,930,22,0,False,False,True,False,False,1
281,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,2,2013,57,1,859,20,0,False,False,False,True,False,3
282,79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,0,2014,48,0,1478,21,0,False,False,True,False,False,1
283,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,0,2013,64,0,390,13,0,False,False,False,True,False,3
284,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,0,2013,29,1,52,4,1,True,False,False,False,False,3
285,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,1,2013,44,1,137,7,0,False,False,True,False,False,2
286,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,0,2012,32,1,1919,18,1,False,False,True,False,False,1
287,16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,2,2014,43,1,68,6,0,False,False,True,False,False,2
288,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,2,2013,48,1,25,3,0,False,False,True,False,False,2
289,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,1,2012,60,1,1374,20,2,False,False,False,True,False,0
290,35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,1,2013,25,0,32,4,0,True,False,False,False,False,3
291,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,1,2013,27,1,100,6,0,False,False,False,True,False,3
292,68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,0,2013,31,0,825,11,0,False,False,True,False,False,1
293,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,1,2014,49,0,916,23,1,False,False,False,False,True,0
294,35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,2,2014,56,0,62,7,0,False,False,True,False,False,2
295,58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,1,2013,57,1,728,20,0,True,False,False,False,False,3
296,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,1,2014,36,1,90,6,0,False,False,False,False,True,3
297,39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,1,2014,26,0,273,10,0,False,False,True,False,False,2
298,23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,1,2013,29,1,66,7,0,False,False,True,False,False,2
299,80950.0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,0,2013,52,1,1213,22,1,False,False,False,True,False,0
300,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,0,2012,46,0,107,6,0,False,False,True,False,False,2
301,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,0,2014,67,0,1157,17,1,False,False,True,False,False,1
302,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,1,2013,49,1,546,17,1,False,False,False,True,False,3
303,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,0,2013,21,1,241,10,0,False,False,False,True,False,3
304,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,1,2014,38,0,53,7,0,False,False,True,False,False,2
305,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,3,2013,46,1,37,5,0,False,False,True,False,False,2
306,52247.25135379061,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,0,2013,24,1,1611,23,2,False,False,True,False,False,1
307,70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,0,2013,37,0,1508,22,0,False,False,False,True,False,0
308,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,2,2013,47,1,235,10,0,False,False,True,False,False,2
309,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,2,2014,58,1,32,5,0,False,False,False,True,False,3
310,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,2,2013,41,1,102,6,0,False,False,True,False,False,2
311,66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,1,2012,27,0,401,13,0,False,False,True,False,False,2
312,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,2,2013,62,1,28,4,0,False,False,True,False,False,2
313,52247.25135379061,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,3,2013,43,0,1052,15,2,False,False,True,False,False,1
314,64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,1,2013,42,1,680,18,0,False,False,True,False,False,2
315,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,1,2013,39,1,30,3,0,False,False,True,False,False,2
316,47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,2,2014,49,0,20,3,0,False,False,False,False,True,3
317,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,1,2013,52,0,1307,18,0,False,False,False,False,True,0
318,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,1,2013,60,0,630,18,0,False,False,True,False,False,2
319,62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,0,2013,56,1,1283,17,0,False,False,True,False,False,1
320,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,1,2013,37,0,65,6,0,False,False,False,False,True,3
321,27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,1,2013,29,1,37,4,0,False,False,True,False,False,2
322,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,3,2013,63,1,38,4,0,False,False,False,False,True,3
323,29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,1,2013,27,0,160,8,0,False,False,False,False,True,3
324,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,1,2013,30,0,23,3,0,False,False,True,False,False,2
325,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,0,2013,24,0,71,5,0,False,False,False,False,True,3
326,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,1,2013,57,1,1161,17,0,False,False,False,False,True,0
327,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,1,2013,42,1,59,4,1,False,False,False,True,False,3
328,22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,1,2013,30,1,33,5,0,False,False,True,False,False,2
329,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,2,2012,52,0,946,21,0,False,False,True,False,False,1
330,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,0,2012,44,0,1442,21,3,False,False,True,False,False,1
331,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,1,2012,40,1,62,4,0,False,False,True,False,False,2
332,83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,0,2013,48,1,1674,21,1,False,False,True,False,False,1
333,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,0,2012,24,0,1538,20,0,False,False,True,False,False,1
334,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,0,2013,27,0,139,7,0,False,False,True,False,False,2
335,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1,2012,43,1,1182,17,2,False,False,False,False,True,0
336,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,1,2013,63,1,507,16,0,False,False,False,False,True,3
337,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,1,2013,40,1,18,3,1,False,True,False,False,False,3
338,82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,0,2013,61,0,940,15,0,False,False,True,False,False,1
339,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,2,2013,48,1,42,4,0,False,False,True,False,False,2
340,84835.0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,0,2014,44,0,1190,14,0,False,False,True,False,False,1
341,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2,2012,41,0,44,5,0,False,False,True,False,False,2
342,33181.0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,1,2014,38,1,16,3,1,False,False,False,True,False,3
343,71113.0,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,1,2013,56,1,835,22,0,False,False,True,False,False,1
344,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,1,2013,27,1,1443,20,2,False,False,True,False,False,1
345,69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,0,2013,47,0,1029,15,0,False,False,False,False,True,0
346,72099.0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,0,2012,38,1,1188,17,0,False,False,True,False,False,1
347,60000.0,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,1,2012,36,0,1277,19,0,False,False,False,False,True,0
348,38643.0,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,2,2013,35,0,49,5,0,False,False,True,False,False,2
349,50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,1,2013,58,1,99,6,1,False,False,True,False,False,2
350,68462.0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,0,2012,43,1,1670,14,0,False,False,False,False,True,0
351,65073.0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,0,2013,70,1,900,13,0,False,False,False,True,False,3
352,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,2,2013,65,1,425,14,0,False,False,False,False,True,3
353,78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,0,2012,55,1,2153,21,1,False,False,True,False,False,1
354,62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,1,2014,45,0,636,18,0,False,False,False,False,True,3
355,28442.0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,2,2014,36,1,57,7,0,False,False,True,False,False,2
356,51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,2,2012,45,1,494,15,0,False,False,True,False,False,2
357,54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,1,2012,43,0,693,17,0,False,False,True,False,False,1
358,79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,0,2013,53,1,1348,25,0,False,False,True,False,False,1
359,31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,1,2013,37,0,51,5,0,False,False,True,False,False,2
360,72025.0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,0,2012,50,1,1932,15,0,False,False,True,False,False,1
361,52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,1,2012,37,0,990,14,0,False,False,False,False,True,0
362,35684.0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,1,2014,30,1,30,4,0,True,False,False,False,False,3
363,48178.0,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,2,2012,37,1,254,10,0,False,False,True,False,False,2
364,29548.0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,1,2013,43,0,29,4,1,False,False,False,True,False,3
365,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1,2012,46,0,1371,19,1,False,False,True,False,False,1
366,38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,2,2013,41,0,73,6,0,False,False,False,False,True,3
367,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,2,2012,37,0,120,7,0,False,False,False,True,False,3
368,22585.0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,0,2013,43,0,81,4,1,False,False,True,False,False,2
369,30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,1,2012,23,0,37,4,0,False,False,True,False,False,2
370,66426.0,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,1,2013,52,1,1377,18,0,False,False,False,False,True,0
371,30822.0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,1,2013,44,0,51,4,0,False,False,True,False,False,2
372,33581.0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,2,2013,44,1,17,3,0,False,False,False,False,True,3
373,19986.0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,1,2013,28,1,22,3,0,False,False,True,False,False,2
374,27421.0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,0,2012,58,0,324,11,0,False,False,True,False,False,2
